example_id,subset_name,subset_label,game_type,safe_label,adapter_name,adapter_key,patch_direction,layer,layer_site,is_null_control,is_mismatched_control,source_example_id,m_base,m_adapter,m_patched,delta_adapter,source_target_gap_before,raw_patch_effect,recovered_or_removed_fraction,adapter_effect_sign,expected_direction_recovered,source_recovery_error,base_recovery_error,denominator_ok,safe_choice_base,safe_choice_adapter,safe_choice_patched,choice_base,choice_adapter,choice_patched
50_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,53_col,0.875,0.875,-1.0,0.0,0.0,-1.875,,zero,False,-1.875,-1.875,False,True,True,False,A,A,B
53_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,53_col,-1.375,-1.375,-1.375,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
53_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,53_col,-1.375,-1.375,-1.375,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
53_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,53_col,-1.375,-1.375,-1.375,0.0,0.0,0.0,,zero,False,0.0,0.0,False,False,False,False,B,B,B
53_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,53_col,-1.375,-1.375,-1.375,0.0,0.0,0.0,,zero,False,0.0,0.0,False,False,False,False,B,B,B
53_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,57_row,-1.375,-1.375,-2.625,0.0,0.0,-1.25,,zero,False,-1.25,-1.25,False,False,False,False,B,B,B
57_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,57_row,-3.25,-3.25,-3.25,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
57_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,57_row,-3.25,-3.125,-3.125,0.125,0.0,0.0,,null_control,,0.0,0.125,False,False,False,False,B,B,B
57_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,57_row,-3.25,-3.125,-3.125,0.125,0.125,0.125,0.9999920000639995,positive,True,0.0,0.125,True,False,False,False,B,B,B
57_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,57_row,-3.25,-3.125,-3.25,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,False,False,False,B,B,B
57_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,76_col,-3.25,-3.125,0.5,0.125,0.125,3.75,29.999760001919984,positive,True,3.625,3.75,True,False,False,True,B,B,A
76_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,76_col,0.25,0.25,0.25,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,A,A,A
76_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,76_col,0.25,0.5,0.5,0.25,0.0,0.0,,null_control,,0.0,0.25,False,True,True,True,A,A,A
76_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,76_col,0.25,0.5,0.375,0.25,0.25,0.125,0.49999800000800004,positive,True,-0.125,0.125,True,True,True,True,A,A,A
76_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,76_col,0.25,0.5,0.125,0.25,0.25,0.375,1.499994000024,positive,True,-0.375,-0.125,True,True,True,True,A,A,A
76_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,77_row,0.25,0.5,-0.75,0.25,0.25,-1.0,-3.9999840000640003,positive,False,-1.25,-1.0,True,True,True,False,A,A,B
77_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,Base,base,Base_to_Base,20,block_19_output,True,False,77_row,1.375,1.375,1.375,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
77_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,UT_to_UT,20,block_19_output,True,False,77_row,1.375,1.375,1.375,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
77_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_to_Base,20,block_19_output,False,False,77_row,1.375,1.375,1.375,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,B,B,B
77_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,Base_to_A,20,block_19_output,False,False,77_row,1.375,1.375,1.375,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,B,B,B
77_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,81_col,1.375,1.375,0.25,0.0,0.0,-1.125,,zero,False,-1.125,-1.125,False,True,True,True,B,B,B
81_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,Base,base,Base_to_Base,20,block_19_output,True,False,81_col,0.75,0.75,0.75,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
81_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,UT_to_UT,20,block_19_output,True,False,81_col,0.75,0.75,0.75,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
81_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_to_Base,20,block_19_output,False,False,81_col,0.75,0.75,0.75,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,B,B,B
81_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,Base_to_A,20,block_19_output,False,False,81_col,0.75,0.75,0.875,0.0,0.0,-0.125,,zero,False,0.125,0.125,False,True,True,True,B,B,B
81_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,84_col,0.75,0.75,0.875,0.0,0.0,0.125,,zero,False,0.125,0.125,False,True,True,True,B,B,B
84_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,Base,base,Base_to_Base,20,block_19_output,True,False,84_col,1.0,1.0,1.0,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
84_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,UT_to_UT,20,block_19_output,True,False,84_col,1.0,1.0,1.0,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
84_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_to_Base,20,block_19_output,False,False,84_col,1.0,1.0,1.125,0.0,0.0,0.125,,zero,False,0.125,0.125,False,True,True,True,B,B,B
84_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,Base_to_A,20,block_19_output,False,False,84_col,1.0,1.0,1.0,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,B,B,B
84_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,100_row,1.0,1.0,1.0,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,B,B,B
100_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,Base,base,Base_to_Base,20,block_19_output,True,False,100_row,0.875,0.875,0.875,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
100_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,UT_to_UT,20,block_19_output,True,False,100_row,0.875,0.875,0.875,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
100_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_to_Base,20,block_19_output,False,False,100_row,0.875,0.875,0.875,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,B,B,B
100_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,Base_to_A,20,block_19_output,False,False,100_row,0.875,0.875,0.875,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,B,B,B
100_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,106_col,0.875,0.875,0.25,0.0,0.0,-0.625,,zero,False,-0.625,-0.625,False,True,True,True,B,B,B
106_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,106_col,-0.5,-0.5,-0.5,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
106_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,106_col,-0.5,-0.25,-0.25,0.25,0.0,0.0,,null_control,,0.0,0.25,False,False,False,False,B,B,B
106_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,106_col,-0.5,-0.25,-0.25,0.25,0.25,0.25,0.9999960000160001,positive,True,0.0,0.25,True,False,False,False,B,B,B
106_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,106_col,-0.5,-0.25,-0.5,0.25,0.25,0.25,0.9999960000160001,positive,True,-0.25,0.0,True,False,False,False,B,B,B
106_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,110_col,-0.5,-0.25,0.0,0.25,0.25,0.5,1.9999920000320002,positive,True,0.25,0.5,True,False,False,True,B,B,A
110_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,110_col,0.25,0.25,0.25,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,A,A,A
110_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,110_col,0.25,0.25,0.25,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,A,A,A
110_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,110_col,0.25,0.25,0.25,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,A,A,A
110_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,110_col,0.25,0.25,0.25,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,A,A,A
110_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,116_row,0.25,0.25,-0.375,0.0,0.0,-0.625,,zero,False,-0.625,-0.625,False,True,True,False,A,A,B
116_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,Base,base,Base_to_Base,20,block_19_output,True,False,116_row,0.875,0.875,0.875,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
116_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,UT_to_UT,20,block_19_output,True,False,116_row,0.875,1.0,1.0,0.125,0.0,0.0,,null_control,,0.0,0.125,False,True,True,True,B,B,B
116_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_to_Base,20,block_19_output,False,False,116_row,0.875,1.0,0.875,0.125,0.125,0.0,0.0,positive,False,-0.125,0.0,True,True,True,True,B,B,B
116_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,Base_to_A,20,block_19_output,False,False,116_row,0.875,1.0,0.875,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,True,True,True,B,B,B
116_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,124_row,0.875,1.0,-0.5,0.125,0.125,-1.375,-10.999912000703993,positive,False,-1.5,-1.375,True,True,True,False,B,B,A
124_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,124_row,1.75,1.75,1.75,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,A,A,A
124_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,124_row,1.75,1.75,1.75,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,A,A,A
124_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,124_row,1.75,1.75,1.75,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,A,A,A
124_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,124_row,1.75,1.75,1.75,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,A,A,A
124_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,125_row,1.75,1.75,0.0,0.0,0.0,-1.75,,zero,False,-1.75,-1.75,False,True,True,True,A,A,A
125_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,Base,base,Base_to_Base,20,block_19_output,True,False,125_row,-0.25,-0.25,-0.25,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,A,A,A
125_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,UT_to_UT,20,block_19_output,True,False,125_row,-0.25,-0.125,-0.125,0.125,0.0,0.0,,null_control,,0.0,0.125,False,False,False,False,A,A,A
125_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_to_Base,20,block_19_output,False,False,125_row,-0.25,-0.125,-0.125,0.125,0.125,0.125,0.9999920000639995,positive,True,0.0,0.125,True,False,False,False,A,A,A
125_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,Base_to_A,20,block_19_output,False,False,125_row,-0.25,-0.125,-0.25,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,False,False,False,A,A,A
125_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,134_col,-0.25,-0.125,0.25,0.125,0.125,0.5,3.999968000255998,positive,True,0.375,0.5,True,False,False,True,A,A,B
134_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,134_col,-1.25,-1.25,-1.25,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
134_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,134_col,-1.25,-1.125,-1.125,0.125,0.0,0.0,,null_control,,0.0,0.125,False,False,False,False,B,B,B
134_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,134_col,-1.25,-1.125,-1.0,0.125,0.125,0.25,1.999984000127999,positive,True,0.125,0.25,True,False,False,False,B,B,B
134_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,134_col,-1.25,-1.125,-1.25,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,False,False,False,B,B,B
134_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,152_row,-1.25,-1.125,-0.25,0.125,0.125,1.0,7.999936000511996,positive,True,0.875,1.0,True,False,False,False,B,B,B
152_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,Base,base,Base_to_Base,20,block_19_output,True,False,152_row,0.75,0.75,0.75,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
152_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,UT_to_UT,20,block_19_output,True,False,152_row,0.75,0.75,0.75,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
152_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_to_Base,20,block_19_output,False,False,152_row,0.75,0.75,0.875,0.0,0.0,0.125,,zero,False,0.125,0.125,False,True,True,True,B,B,B
152_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,Base_to_A,20,block_19_output,False,False,152_row,0.75,0.75,0.75,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,B,B,B
152_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,171_col,0.75,0.75,0.0,0.0,0.0,-0.75,,zero,False,-0.75,-0.75,False,True,True,False,B,B,A
171_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,171_col,-0.125,-0.125,-0.125,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
171_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,171_col,-0.125,0.0,0.0,0.125,0.0,0.0,,null_control,,0.0,0.125,False,False,True,True,B,A,A
171_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,171_col,-0.125,0.0,0.125,0.125,0.125,0.25,1.999984000127999,positive,True,0.125,0.25,True,False,True,True,B,A,A
171_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,171_col,-0.125,0.0,-0.125,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,False,True,False,B,A,B
171_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,240_col,-0.125,0.0,-0.375,0.125,0.125,-0.25,-1.999984000127999,positive,False,-0.375,-0.25,True,False,True,False,B,A,B
240_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,Base,base,Base_to_Base,20,block_19_output,True,False,240_col,1.75,1.75,1.75,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,B,B,B
240_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,UT_to_UT,20,block_19_output,True,False,240_col,1.75,1.875,1.875,0.125,0.0,0.0,,null_control,,0.0,0.125,False,True,True,True,B,B,B
240_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_to_Base,20,block_19_output,False,False,240_col,1.75,1.875,1.875,0.125,0.125,0.125,0.9999920000639995,positive,True,0.0,0.125,True,True,True,True,B,B,B
240_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,Base_to_A,20,block_19_output,False,False,240_col,1.75,1.875,1.75,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,True,True,True,B,B,B
240_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,B,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,248_row,1.75,1.875,0.75,0.125,0.125,-1.0,-7.999936000511996,positive,False,-1.125,-1.0,True,True,True,True,B,B,B
248_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,248_row,-1.375,-1.375,-1.375,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
248_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,248_row,-1.375,-1.25,-1.25,0.125,0.0,0.0,,null_control,,0.0,0.125,False,False,False,False,B,B,B
248_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,248_row,-1.375,-1.25,-1.375,0.125,0.125,0.0,0.0,positive,False,-0.125,0.0,True,False,False,False,B,B,B
248_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,248_row,-1.375,-1.25,-1.375,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,False,False,False,B,B,B
248_row,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,272_col,-1.375,-1.25,0.0,0.125,0.125,1.375,10.999912000703993,positive,True,1.25,1.375,True,False,False,True,B,B,A
272_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,20,block_19_output,True,False,272_col,0.625,0.625,0.625,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,A,A,A
272_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,20,block_19_output,True,False,272_col,0.625,0.75,0.75,0.125,0.0,0.0,,null_control,,0.0,0.125,False,True,True,True,A,A,A
272_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,20,block_19_output,False,False,272_col,0.625,0.75,0.75,0.125,0.125,0.125,0.9999920000639995,positive,True,0.0,0.125,True,True,True,True,A,A,A
272_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,20,block_19_output,False,False,272_col,0.625,0.75,0.625,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,True,True,True,A,A,A
272_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,20,block_19_output,False,True,42_col,0.625,0.75,-1.0,0.125,0.125,-1.625,-12.999896000831994,positive,False,-1.75,-1.625,True,True,True,False,A,A,B
42_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,21,block_20_output,True,False,42_col,-1.375,-1.375,-1.375,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
42_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,21,block_20_output,True,False,42_col,-1.375,-1.25,-1.25,0.125,0.0,0.0,,null_control,,0.0,0.125,False,False,False,False,B,B,B
42_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,21,block_20_output,False,False,42_col,-1.375,-1.25,-1.125,0.125,0.125,0.25,1.999984000127999,positive,True,0.125,0.25,True,False,False,False,B,B,B
42_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,21,block_20_output,False,False,42_col,-1.375,-1.25,-1.375,0.125,0.125,0.125,0.9999920000639995,positive,True,-0.125,0.0,True,False,False,False,B,B,B
42_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,21,block_20_output,False,True,50_col,-1.375,-1.25,0.875,0.125,0.125,2.25,17.99985600115199,positive,True,2.125,2.25,True,False,False,True,B,B,A
50_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,21,block_20_output,True,False,50_col,0.875,0.875,0.875,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,A,A,A
50_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,UT_to_UT,21,block_20_output,True,False,50_col,0.875,0.875,0.875,0.0,0.0,0.0,,null_control,,0.0,0.0,False,True,True,True,A,A,A
50_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_to_Base,21,block_20_output,False,False,50_col,0.875,0.875,0.875,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,A,A,A
50_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,Base_to_A,21,block_20_output,False,False,50_col,0.875,0.875,0.875,0.0,0.0,0.0,,zero,False,0.0,0.0,False,True,True,True,A,A,A
50_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,UT,ut,A_shuffled_to_Base,21,block_20_output,False,True,53_col,0.875,0.875,-1.0,0.0,0.0,-1.875,,zero,False,-1.875,-1.875,False,True,True,False,A,A,B
53_col,random_pd_150,Random Prisoner's Dilemma,Prisoner's Dilemma,A,Base,base,Base_to_Base,21,block_20_output,True,False,53_col,-1.375,-1.375,-1.375,0.0,0.0,0.0,,null_control,,0.0,0.0,False,False,False,False,B,B,B
